game,game_time,blue_team,blue_team_dragons,blue_team_gold,blue_team_inhibitors,blue_team_barons,blue_team_towers,blue_team_kills,blue_team_top,blue_team_top_kills,blue_team_top_deaths,blue_team_top_assists,blue_team_top_cs,blue_team_top_gold,blue_team_jungle,blue_team_jungle_kills,blue_team_jungle_deaths,blue_team_jungle_assists,blue_team_jungle_cs,blue_team_jungle_gold,blue_team_mid,blue_team_mid_kills,blue_team_mid_deaths,blue_team_mid_assists,blue_team_mid_cs,blue_team_mid_gold,blue_team_bottom,blue_team_bottom_kills,blue_team_bottom_deaths,blue_team_bottom_assists,blue_team_bottom_cs,blue_team_bottom_gold,blue_team_support,blue_team_support_kills,blue_team_support_deaths,blue_team_support_assists,blue_team_support_cs,blue_team_support_gold,red_team,red_team_dragons,red_team_gold,red_team_inhibitors,red_team_barons,red_team_towers,red_team_kills,red_team_top,red_team_top_kills,red_team_top_deaths,red_team_top_assists,red_team_top_cs,red_team_top_gold,red_team_jungle,red_team_jungle_kills,red_team_jungle_deaths,red_team_jungle_assists,red_team_jungle_cs,red_team_jungle_gold,red_team_mid,red_team_mid_kills,red_team_mid_deaths,red_team_mid_assists,red_team_mid_cs,red_team_mid_gold,red_team_bottom,red_team_bottom_kills,red_team_bottom_deaths,red_team_bottom_assists,red_team_bottom_cs,red_team_bottom_gold,red_team_support,red_team_support_kills,red_team_support_deaths,red_team_support_assists,red_team_support_cs,red_team_support_gold
1,early,RED,[],0,0,0,0,0,fNb,0,0,0,0,0,Aegis,0,0,0,0,0,Grevthar,0,0,0,0,0,Brance,0,0,0,0,0,JoJo,0,0,0,0,0,PNG,[],0,0,0,0,0,Wizer,0,0,0,0,0,CarioK,0,0,0,0,0,dyNquedo,0,0,0,0,0,TitaN,0,0,0,0,0,Kuri,0,0,0,0,0
10,early,LOS,['infernal'],20.3 K,0,0,1,5,SuperCleber,0,0,0,83,3.4 K,Seize,0,0,3,72,3.7 K,Envy,1,0,0,95,4.0 K,Celo,4,0,1,106,5.8 K,Kabbie,0,1,5,11,3.5 K,FX,[],17.0 K,0,0,0,1,Kiari,0,0,0,104,4.0 K,sting,0,0,0,85,3.6 K,Fuuu,0,1,1,89,3.8 K,Kojima,1,2,0,55,3.1 K,scamber,0,2,0,13,2.4 K
100,early,PNG,[],24.5 K,0,0,1,7,Wizer,2,3,0,85,4.6 K,CarioK,1,1,3,68,4.4 K,dyNquedo,0,0,2,137,5.0 K,TitaN,2,2,3,111,6.3 K,Kuri,2,1,3,19,4.2 K,VKS,"['infernal', 'ocean']",23.2 K,0,0,0,7,Guigo,1,2,2,114,5.2 K,Disamis,2,1,2,82,4.8 K,Leleko,1,0,1,123,4.8 K,Smiley,1,1,1,129,4.9 K,ProDelta,1,3,2,21,3.6 K
101,early,VKS,['infernal'],19.7 K,0,0,0,2,Guigo,0,2,0,103,4.1 K,Disamis,0,1,1,80,3.7 K,Leleko,0,0,1,115,4.4 K,Smiley,1,1,1,87,4.0 K,ProDelta,1,1,1,23,3.5 K,PNG,[],21.0 K,0,0,0,5,Wizer,1,0,2,85,4.4 K,CarioK,1,1,1,68,3.8 K,dyNquedo,0,0,3,109,4.5 K,TitaN,1,1,0,105,4.4 K,Kuri,2,0,1,20,3.8 K
102,early,PNG,[],2.5 K,0,0,0,0,Wizer,0,0,0,0,500,CarioK,0,0,0,0,500,dyNquedo,0,0,0,0,500,TitaN,0,0,0,0,500,Kuri,0,0,0,0,500,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Leleko,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500
103,early,LLL,['mountain'],35.8 K,0,0,2,9,Robo,0,0,4,174,7.0 K,Croc,1,3,6,124,7.0 K,tinowns,3,0,2,181,7.9 K,Route,2,0,6,159,8.3 K,RedBert,3,3,4,20,5.6 K,RED,"['chemtech', 'hextech']",33.1 K,0,0,1,6,fNb,0,2,1,170,6.6 K,Aegis,1,2,5,118,6.2 K,Grevthar,0,2,4,187,6.9 K,Brance,5,1,1,165,8.6 K,JoJo,0,2,6,20,4.8 K
104,early,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500,LLL,[],2.5 K,0,0,0,0,Robo,0,0,0,0,500,Croc,0,0,0,0,500,tinowns,0,0,0,0,500,Route,0,0,0,0,500,RedBert,0,0,0,0,500
105,early,LLL,[],27.7 K,0,0,1,7,Robo,0,0,0,139,5.1 K,Croc,3,1,1,90,5.3 K,tinowns,0,0,2,149,5.8 K,Route,4,1,3,146,7.2 K,RedBert,0,1,7,13,4.3 K,RED,"['infernal', 'ocean']",24.9 K,0,0,0,3,fNb,0,1,0,138,5.4 K,Aegis,0,1,1,106,4.7 K,Grevthar,1,0,0,141,5.6 K,Brance,1,2,1,131,5.4 K,JoJo,1,3,1,25,3.8 K
106,early,KBM,[],27.0 K,0,0,1,2,Lonely,0,1,0,139,5.4 K,Malrang,1,1,1,117,5.7 K,Hauz,0,3,1,161,6.3 K,Netuno,1,1,0,152,6.1 K,Ceos,0,2,1,23,3.5 K,RED,"['cloud', 'infernal']",31.4 K,0,0,3,8,fNb,1,0,0,169,7.1 K,Aegis,2,1,6,104,6.3 K,Grevthar,2,1,3,144,6.4 K,Brance,3,0,4,169,7.6 K,JoJo,0,0,6,22,4.0 K
107,early,KBM,[],0,0,0,0,0,Lonely,0,0,0,0,0,Malrang,0,0,0,0,0,Hauz,0,0,0,0,0,Netuno,0,0,0,0,0,Ceos,0,0,0,0,0,RED,[],0,0,0,0,0,fNb,0,0,0,0,0,Aegis,0,0,0,0,0,Grevthar,0,0,0,0,0,Brance,0,0,0,0,0,JoJo,0,0,0,0,0
108,early,RED,[],18.5 K,0,0,0,3,fNb,0,0,0,96,3.6 K,Aegis,0,0,3,73,3.5 K,Grevthar,0,0,0,114,4.0 K,Brance,3,0,0,96,4.8 K,JoJo,0,0,3,15,2.6 K,KBM,['hextech'],16.3 K,0,0,0,0,Lonely,0,0,0,100,3.7 K,Malrang,0,0,0,67,3.2 K,Hauz,0,0,0,105,3.8 K,Netuno,0,1,0,88,3.5 K,Ceos,0,2,0,13,2.2 K
109,early,LOS,['chemtech'],27.6 K,0,0,1,4,SuperCleber,2,0,1,163,6.5 K,Seize,0,1,2,105,5.1 K,Envy,0,1,2,145,5.5 K,Celo,2,0,0,149,6.8 K,Kabbie,0,0,3,22,3.7 K,VKS,['mountain'],27.4 K,0,0,2,2,Guigo,0,1,0,129,5.0 K,Disamis,1,1,1,114,5.8 K,Leleko,1,0,1,167,6.2 K,Smiley,0,1,1,169,6.8 K,ProDelta,0,1,1,27,3.6 K
11,early,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,frosty,0,0,0,0,500,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500
110,early,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Leleko,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500
111,early,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Leleko,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500
112,early,LOS,['infernal'],36.6 K,0,0,3,5,SuperCleber,2,2,1,199,8.9 K,Seize,1,0,4,121,6.6 K,Envy,2,0,2,191,8.0 K,Celo,0,1,2,205,8.2 K,Kabbie,0,0,4,24,4.8 K,VKS,"['hextech', 'ocean']",34.9 K,0,0,2,3,Guigo,1,2,1,188,7.4 K,Disamis,1,0,2,133,6.8 K,Leleko,0,1,0,187,7.1 K,Smiley,1,0,0,222,8.9 K,ProDelta,0,2,2,29,4.7 K
113,early,VKS,[],18.2 K,0,0,0,3,Guigo,0,2,0,90,3.5 K,Disamis,2,1,1,93,4.4 K,Leleko,1,1,0,98,3.9 K,Smiley,0,1,3,97,3.8 K,ProDelta,0,0,3,15,2.6 K,LOS,['mountain'],18.9 K,0,0,0,5,SuperCleber,1,0,1,108,4.4 K,Seize,1,1,2,70,3.6 K,Envy,1,0,1,104,4.1 K,Celo,2,1,1,88,4.2 K,Kabbie,0,1,3,14,2.5 K
114,early,PNG,['ocean'],11.6 K,0,0,0,0,Wizer,0,1,0,51,2.2 K,CarioK,0,0,0,53,2.4 K,dyNquedo,0,0,0,64,2.6 K,TitaN,0,1,0,63,2.6 K,Kuri,0,1,0,8,1.8 K,LLL,[],13.4 K,0,0,0,3,Robo,1,0,0,68,3.2 K,Croc,0,0,0,50,2.4 K,tinowns,2,0,0,72,3.5 K,Route,0,0,2,17,2.1 K,RedBert,0,0,2,39,2.2 K
115,early,LLL,[],20.9 K,0,0,0,3,Robo,0,1,0,117,4.3 K,Croc,2,2,1,74,4.5 K,tinowns,0,1,1,111,4.2 K,Route,1,2,2,101,4.7 K,RedBert,0,1,3,15,3.1 K,PNG,"['cloud', 'mountain']",24.0 K,0,0,0,7,Wizer,1,0,0,129,5.2 K,CarioK,2,1,3,90,4.9 K,dyNquedo,2,0,2,131,5.8 K,TitaN,2,2,1,122,5.2 K,Kuri,0,0,3,25,3.0 K
116,early,LLL,[],22.7 K,0,0,0,3,Robo,0,1,1,136,5.2 K,Croc,0,1,0,77,4.1 K,tinowns,3,1,0,128,5.6 K,Route,0,0,0,136,4.8 K,RedBert,0,0,1,21,3.1 K,PNG,"['ocean', 'cloud']",24.4 K,0,0,0,3,Wizer,1,1,1,120,5.0 K,CarioK,2,1,1,95,5.1 K,dyNquedo,0,1,2,139,5.5 K,TitaN,0,0,0,152,5.6 K,Kuri,0,0,0,33,3.2 K
117,early,LLL,[],23.3 K,0,0,0,2,Robo,0,1,1,129,5.2 K,Croc,0,3,2,88,4.4 K,tinowns,1,1,1,125,5.1 K,Route,0,0,1,117,5.1 K,RedBert,1,1,1,22,3.5 K,PNG,['infernal'],24.6 K,0,0,0,6,Wizer,2,0,0,113,5.2 K,CarioK,1,1,4,80,4.6 K,dyNquedo,1,0,3,129,5.3 K,TitaN,2,1,3,132,5.9 K,Kuri,0,0,5,28,3.6 K
118,early,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Leleko,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500
119,early,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Leleko,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500
12,early,LLL,['hextech'],16.9 K,0,0,0,3,Robo,0,1,0,92,3.7 K,Croc,2,0,0,61,3.7 K,tinowns,0,1,1,93,3.6 K,Route,0,0,1,80,3.4 K,RedBert,0,0,1,18,2.5 K,LBR,[],17.4 K,0,0,0,2,Makes,1,0,0,88,3.7 K,Drakehero,1,2,1,60,3.5 K,Pilot,0,0,1,94,3.8 K,micaO,0,1,0,93,3.6 K,Cavalo,0,0,0,14,2.8 K
120,early,VKS,[],21.4 K,0,0,0,5,Guigo,0,3,1,77,3.9 K,Disamis,0,0,4,73,3.8 K,Leleko,1,0,2,119,4.7 K,Smiley,1,0,3,109,5.1 K,ProDelta,3,0,2,17,4.0 K,RED,"['ocean', 'chemtech']",19.1 K,0,0,0,3,fNb,0,2,1,70,3.5 K,Aegis,1,2,0,71,3.8 K,Grevthar,0,0,1,107,3.9 K,Brance,1,1,1,111,4.7 K,JoJo,1,0,1,16,3.2 K
121,early,VKS,[],21.7 K,0,0,0,3,Guigo,0,0,0,116,4.5 K,Disamis,1,0,2,98,4.7 K,Leleko,1,1,1,124,4.8 K,Smiley,1,1,2,112,4.7 K,ProDelta,0,1,3,23,3.1 K,RED,"['cloud', 'mountain']",20.8 K,0,0,0,3,fNb,0,0,0,99,4.2 K,Aegis,1,1,2,85,4.4 K,Grevthar,1,0,0,116,4.6 K,Brance,1,1,1,121,4.8 K,JoJo,0,1,2,15,2.9 K
126,early,LLL,[],22.2 K,0,0,0,1,Robo,0,1,0,117,4.7 K,Croc,0,0,1,93,4.3 K,tinowns,0,0,0,156,5.2 K,Route,0,0,1,129,4.7 K,RedBert,1,2,0,24,3.2 K,PNG,"['cloud', 'infernal']",23.4 K,0,0,0,3,Wizer,0,0,1,133,5.1 K,CarioK,1,1,1,91,4.5 K,dyNquedo,1,0,1,138,5.5 K,TitaN,1,0,1,123,5.0 K,Kuri,0,0,2,21,3.2 K
127,early,LLL,['infernal'],29.2 K,0,0,1,3,Robo,1,0,0,146,6.4 K,Croc,0,1,3,102,5.7 K,tinowns,1,1,1,171,6.8 K,Route,1,0,0,151,6.2 K,RedBert,0,1,1,37,4.0 K,PNG,['ocean'],28.3 K,0,0,1,3,Wizer,0,2,1,117,5.3 K,CarioK,0,1,3,109,5.6 K,dyNquedo,2,0,1,171,6.9 K,TitaN,1,0,0,176,6.5 K,Kuri,0,0,3,26,4.0 K
128,early,LLL,[],22.3 K,0,0,0,2,Robo,0,1,0,131,5.0 K,Croc,0,4,2,95,4.6 K,tinowns,1,2,1,126,5.2 K,Route,1,0,0,118,4.6 K,RedBert,0,2,1,19,2.9 K,PNG,"['chemtech', 'mountain']",24.9 K,0,0,0,9,Wizer,2,0,5,121,5.3 K,CarioK,1,2,6,83,4.6 K,dyNquedo,2,0,6,120,5.5 K,TitaN,4,0,3,121,5.9 K,Kuri,0,0,7,20,3.5 K
129,early,LLL,[],27.5 K,0,0,2,7,Robo,3,0,2,111,6.1 K,Croc,1,1,4,82,4.8 K,tinowns,3,0,4,136,6.8 K,Route,0,0,2,150,5.7 K,RedBert,0,1,6,26,4.0 K,PNG,"['ocean', 'hextech']",24.3 K,0,0,1,2,Wizer,0,0,0,117,4.8 K,CarioK,0,2,1,81,4.2 K,dyNquedo,0,0,2,146,5.8 K,TitaN,1,2,1,144,5.7 K,Kuri,1,3,1,19,3.7 K
13,early,PNG,[],21.0 K,0,0,0,2,Wizer,1,0,0,119,4.8 K,CarioK,0,1,1,84,3.9 K,dyNquedo,1,0,0,113,4.4 K,TitaN,0,0,1,130,4.8 K,Kuri,0,0,1,17,3.1 K,FUR,"['infernal', 'cloud']",20.4 K,0,0,0,1,Destroy,0,1,0,114,4.3 K,Mir,0,1,1,94,4.0 K,Tutsz,1,0,0,124,4.7 K,Ayu,0,0,1,120,4.3 K,zay,0,0,1,22,3.1 K
130,early,LLL,[],17.3 K,0,0,0,0,Robo,0,0,0,110,4.2 K,Croc,0,1,0,71,3.4 K,tinowns,0,0,0,99,3.7 K,Route,0,0,0,95,3.7 K,RedBert,0,0,0,20,2.3 K,PNG,['infernal'],16.6 K,0,0,0,1,Wizer,0,0,0,90,3.4 K,CarioK,0,0,1,68,3.2 K,dyNquedo,0,0,0,99,3.6 K,TitaN,1,0,0,97,3.9 K,Kuri,0,0,1,23,2.4 K
14,early,VKS,['cloud'],19.3 K,0,0,0,1,Guigo,0,0,0,101,4.0 K,Disamis,0,0,1,87,3.8 K,Toucouille,1,0,0,106,4.3 K,Smiley,0,0,1,116,4.3 K,ProDelta,0,1,1,20,2.9 K,ITZ,[],17.9 K,0,0,0,1,Tay,0,0,0,86,3.4 K,Yampi,0,1,0,80,3.7 K,Aithusa,0,0,0,83,3.4 K,NinjaKiwi,1,0,0,106,4.4 K,Damage,0,0,1,14,3.0 K
15,early,FX,[],16.4 K,0,0,0,3,Kiari,1,0,0,91,3.7 K,sting,0,1,2,65,3.2 K,Fuuu,1,1,0,85,3.9 K,Kojima,1,0,0,76,3.4 K,scamber,0,1,2,14,2.3 K,KBM,['hextech'],16.8 K,0,0,0,3,Lonely,0,1,0,78,3.0 K,Malrang,1,0,0,69,3.4 K,Hauz,1,1,1,90,4.0 K,Netuno,1,0,0,86,3.7 K,Ceos,0,1,2,13,2.7 K
16,early,FX,['mountain'],29.2 K,0,0,0,10,Kiari,1,2,3,126,5.4 K,sting,2,2,7,113,6.2 K,Fuuu,4,0,4,153,7.1 K,Kojima,2,0,2,136,6.0 K,scamber,1,0,7,20,4.6 K,VKS,['hextech'],28.4 K,0,0,2,4,Guigo,2,1,1,145,6.4 K,Disamis,0,2,3,113,5.3 K,Toucouille,1,4,2,149,6.7 K,Smiley,1,0,0,165,6.3 K,ProDelta,0,3,1,30,3.7 K
17,early,KBM,['cloud'],24.0 K,0,0,0,1,Lonely,0,0,0,130,4.7 K,Malrang,0,0,1,88,4.3 K,Hauz,1,0,0,151,6.3 K,Netuno,0,0,0,131,5.1 K,Ceos,0,0,0,33,3.6 K,RED,['chemtech'],23.4 K,0,0,0,0,fNb,0,0,0,133,4.9 K,Aegis,0,1,0,111,4.6 K,Grevthar,0,0,0,145,5.0 K,Brance,0,0,0,121,4.8 K,JoJo,0,0,0,42,4.0 K
18,early,LBR,[],23.2 K,0,0,0,3,Makes,3,0,0,139,5.8 K,Drakehero,0,1,1,95,4.4 K,Pilot,0,0,0,135,4.8 K,micaO,0,1,0,136,4.9 K,Cavalo,0,1,0,31,3.3 K,PNG,['hextech'],23.2 K,0,0,0,3,Wizer,0,3,0,116,4.3 K,CarioK,0,0,0,97,4.3 K,dyNquedo,1,0,0,134,5.1 K,TitaN,2,0,0,133,5.8 K,Kuri,0,0,3,21,3.7 K
19,early,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500,ITZ,[],2.5 K,0,0,0,0,Tay,0,0,0,0,500,Yampi,0,0,0,0,500,Aithusa,0,0,0,0,500,NinjaKiwi,0,0,0,0,500,Damage,0,0,0,0,500
2,early,LBR,[],33.8 K,0,0,2,4,Makes,0,0,2,170,6.9 K,Drakehero,0,2,4,110,6.1 K,Pilot,3,1,0,193,8.7 K,micaO,0,3,1,186,7.0 K,Cavalo,1,2,1,38,5.0 K,ITZ,"['hextech', 'chemtech', 'infernal']",35.9 K,0,0,2,8,Tay,0,0,0,174,7.0 K,Yampi,2,2,6,146,7.5 K,Aithusa,5,1,1,184,8.7 K,NinjaKiwi,1,0,4,200,7.7 K,Damage,0,1,6,26,4.9 K
20,early,FUR,['mountain'],30.7 K,0,0,0,7,Destroy,2,1,2,143,6.8 K,Mir,0,3,6,106,5.6 K,Tutsz,1,0,2,168,6.6 K,Ayu,4,2,1,161,7.3 K,zay,0,1,5,21,4.3 K,LLL,['hextech'],32.1 K,0,0,2,7,Robo,3,3,3,141,7.2 K,Croc,2,2,2,116,6.1 K,tinowns,1,0,3,194,7.8 K,Route,1,0,4,152,6.6 K,RedBert,0,2,4,20,4.4 K
21,early,LBR,[],24.7 K,0,0,0,6,Makes,3,1,0,130,6.2 K,Drakehero,0,1,1,91,4.5 K,Pilot,0,2,0,122,4.6 K,micaO,1,1,3,118,5.2 K,Cavalo,2,0,2,33,4.3 K,KBM,"['infernal', 'cloud']",23.7 K,0,0,0,5,Lonely,3,2,0,109,5.4 K,Malrang,0,1,2,83,4.2 K,Hauz,0,0,4,138,5.3 K,Netuno,1,1,0,126,5.0 K,Ceos,1,2,1,22,3.8 K
22,early,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Toucouille,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500
23,early,PNG,[],25.1 K,0,0,0,5,Wizer,0,0,0,145,5.0 K,CarioK,0,1,4,86,4.5 K,dyNquedo,0,0,0,147,5.1 K,TitaN,4,2,0,129,6.6 K,Kuri,0,0,4,28,3.8 K,LOS,['infernal'],23.5 K,0,0,0,3,SuperCleber,0,0,0,137,4.9 K,Seize,0,1,2,94,4.4 K,Envy,0,0,0,147,5.1 K,Celo,2,2,1,117,5.2 K,Kabbie,1,2,2,28,3.9 K
24,early,LLL,['cloud'],15.4 K,0,0,0,0,Robo,0,0,0,90,3.7 K,Croc,0,0,0,61,2.9 K,tinowns,0,0,0,86,3.3 K,Route,0,0,0,88,3.3 K,RedBert,0,0,0,19,2.2 K,FX,[],15.1 K,0,0,0,0,Kiari,0,0,0,86,3.4 K,sting,0,0,0,58,3.0 K,Fuuu,0,0,0,91,3.3 K,Kojima,0,0,0,82,3.2 K,scamber,0,0,0,19,2.2 K
25,early,ITZ,[],2.5 K,0,0,0,0,Tay,0,0,0,0,500,Yampi,0,0,0,0,500,Aithusa,0,0,0,0,500,NinjaKiwi,0,0,0,0,500,Damage,0,0,0,0,500,FUR,[],2.5 K,0,0,0,0,Destroy,0,0,0,0,500,Mir,0,0,0,0,500,Tutsz,0,0,0,0,500,Ayu,0,0,0,0,500,zay,0,0,0,0,500
26,early,VKS,[],2.5 K,0,0,0,0,Guigo,0,0,0,0,500,Disamis,0,0,0,0,500,Toucouille,0,0,0,0,500,Smiley,0,0,0,0,500,ProDelta,0,0,0,0,500,LBR,[],2.5 K,0,0,0,0,Makes,0,0,0,0,500,Drakehero,0,0,0,0,500,Pilot,0,0,0,0,500,micaO,0,0,0,0,500,Cavalo,0,0,0,0,500
27,early,LOS,[],18.8 K,0,0,0,4,SuperCleber,1,0,0,98,4.2 K,Seize,1,2,1,71,3.8 K,Envy,2,0,1,106,4.8 K,Celo,0,0,2,72,3.3 K,Kabbie,0,1,1,21,2.8 K,FUR,"['mountain', 'cloud']",20.3 K,0,0,0,3,Destroy,0,1,0,114,4.3 K,Mir,0,1,3,92,3.9 K,Tutsz,1,0,2,95,4.1 K,Ayu,2,1,0,112,5.0 K,zay,0,1,3,21,3.1 K
28,early,ITZ,[],2.5 K,0,0,0,0,Tay,0,0,0,0,500,Yampi,0,0,0,0,500,Aithusa,0,0,0,0,500,NinjaKiwi,0,0,0,0,500,Damage,0,0,0,0,500,LLL,[],2.5 K,0,0,0,0,Robo,0,0,0,0,500,Croc,0,0,0,0,500,tinowns,0,0,0,0,500,Route,0,0,0,0,500,RedBert,0,0,0,0,500
29,early,KBM,[],2.5 K,0,0,0,0,Lonely,0,0,0,0,500,Malrang,0,0,0,0,500,Hauz,0,0,0,0,500,Netuno,0,0,0,0,500,Ceos,0,0,0,0,500,PNG,[],2.5 K,0,0,0,0,Wizer,0,0,0,0,500,CarioK,0,0,0,0,500,dyNquedo,0,0,0,0,500,TitaN,0,0,0,0,500,Kuri,0,0,0,0,500
3,early,FX,['ocean'],12.9 K,0,0,0,2,Kiari,0,0,0,69,2.7 K,sting,0,2,1,53,2.6 K,Fuuu,1,1,0,66,3.0 K,Kojima,0,0,0,68,2.7 K,scamber,0,0,0,6,1.9 K,FUR,[],13.9 K,0,0,0,3,Destroy,0,1,0,69,2.8 K,Mir,2,1,0,50,3.3 K,Tutsz,1,0,1,84,3.4 K,Ayu,0,0,0,61,2.5 K,zay,0,0,0,10,1.9 K
30,early,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500,FX,[],2.5 K,0,0,0,0,Kiari,0,0,0,0,500,sting,0,0,0,0,500,Fuuu,0,0,0,0,500,Kojima,0,0,0,0,500,scamber,0,0,0,0,500
31,early,KBM,[],2.5 K,0,0,0,0,Lonely,0,0,0,0,500,Malrang,0,0,0,0,500,Hauz,0,0,0,0,500,Netuno,0,0,0,0,500,Ceos,0,0,0,0,500,ITZ,[],2.5 K,0,0,0,0,Tay,0,0,0,0,500,Yampi,0,0,0,0,500,Aithusa,0,0,0,0,500,NinjaKiwi,0,0,0,0,500,Damage,0,0,0,0,500
32,early,FUR,[],7.4 K,0,0,0,2,Destroy,0,0,0,32,1.5 K,Mir,0,0,0,31,1.6 K,Tutsz,0,0,0,32,1.6 K,Ayu,0,1,1,21,1.5 K,zay,1,2,0,3,1.3 K,VKS,[],8.6 K,0,0,0,3,Guigo,0,0,0,33,1.5 K,Disamis,0,1,1,24,1.5 K,Toucouille,0,0,1,36,1.7 K,Smiley,3,1,0,29,2.7 K,ProDelta,0,0,3,2,1.3 K
33,early,LLL,['infernal'],28.3 K,0,0,2,3,Robo,1,1,0,130,5.7 K,Croc,0,1,2,96,5.2 K,tinowns,2,0,0,164,6.7 K,Route,0,0,1,158,6.4 K,RedBert,0,0,1,22,4.3 K,RED,['ocean'],27.4 K,0,0,1,2,fNb,0,0,0,156,6.0 K,Aegis,0,2,2,88,5.0 K,Grevthar,1,1,1,158,6.2 K,Brance,1,0,0,149,6.1 K,frosty,0,0,1,27,4.1 K
34,early,FX,['mountain'],20.5 K,0,0,0,2,Kiari,0,0,0,119,4.3 K,sting,0,2,2,91,4.1 K,Fuuu,1,0,0,113,4.7 K,Kojima,0,1,1,113,4.2 K,scamber,1,1,1,18,3.3 K,PNG,['hextech'],21.8 K,0,0,0,4,Wizer,1,0,1,121,4.7 K,CarioK,0,0,4,85,4.1 K,dyNquedo,2,1,2,108,4.9 K,TitaN,1,1,2,114,4.8 K,Kuri,0,0,4,28,3.3 K
35,early,LBR,[],2.5 K,0,0,0,0,Makes,0,0,0,0,500,Drakehero,0,0,0,0,500,Pilot,0,0,0,0,500,micaO,0,0,0,0,500,Cavalo,0,0,0,0,500,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500
36,early,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500,LLL,[],2.5 K,0,0,0,0,Robo,0,0,0,0,500,Croc,0,0,0,0,500,tinowns,0,0,0,0,500,Route,0,0,0,0,500,RedBert,0,0,0,0,500
37,early,FX,['ocean'],19.9 K,0,0,0,4,Kiari,0,0,0,101,3.9 K,sting,2,0,2,74,4.4 K,Fuuu,1,0,2,109,4.4 K,Kojima,0,0,2,99,4.1 K,scamber,1,0,2,20,3.1 K,ITZ,['mountain'],17.6 K,0,0,0,0,Tay,0,0,0,112,3.9 K,Yampi,0,1,0,67,3.3 K,Aithusa,0,1,0,99,3.7 K,NinjaKiwi,0,1,0,106,3.8 K,Damage,0,1,0,20,2.8 K
